DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI
20060421,1311.07,1314.61,1317.62,1306.67,11.62,11.24,11.98,11.19,84.8,84.53,84.85,84.25,95100.00,1708.05,1736.73,1737.2,1701.57,1159.54,1185.34,1185.34,1158.19
20060424,1308.43,1309.31,1310.43,1303.87,11.73,12.26,12.42,11.67,85.14,84.94,85.36,84.89,183000.00,1706.74,1706.51,1711.04,1697.0,1185.71,1170.01,1185.71,1165.12
20060425,1302.23,1309.39,1310.71,1299.19,11.91,11.71,12.19,11.59,84.13,85.07,85.09,84.08,306900.00,1701.98,1711.35,1711.35,1694.52,1176.45,1153.92,1187.79,1146.28
20060426,1305.55,1301.96,1310.97,1301.96,11.67,11.76,11.79,11.34,83.93,83.85,84.08,83.75,146300.00,1701.78,1704.43,1710.0,1696.5,1154.44,1127.44,1170.15,1124.39
20060427,1309.94,1300.4,1314.97,1295.01,11.88,12.27,12.52,11.55,84.01,83.78,84.3,83.65,198300.00,1718.49,1695.03,1727.79,1688.25,1114.15,1119.16,1134.01,1096.68
20060428,1310.86,1306.61,1316.05,1306.22,11.72,12.13,12.13,11.42,84.11,83.97,84.21,83.76,114900.00,1701.05,1705.52,1717.49,1699.51,1121.04,1128.21,1138.29,1120.39
20060522,1262.03,1261.4,1268.8,1253.01,17.5,18.55,19.62,16.73,84.57,84.86,85.15,84.48,590800.00,1584.19,1587.98,1595.06,1571.06,1060.25,1061.76,1069.69,1037.46
20060523,1256.77,1266.07,1273.61,1256.38,17.16,16.7,17.21,15.36,84.56,84.12,84.56,84.06,347800.00,1570.0,1597.5,1601.75,1569.45,1080.94,1067.24,1096.56,1064.4
20060524,1258.51,1255.77,1264.54,1245.37,17.47,17.87,19.87,17.13,84.57,84.82,85.0,84.55,245100.00,1579.61,1567.77,1586.62,1554.76,1134.36,1057.31,1136.12,1040.2
20060525,1273.32,1262.38,1273.32,1261.84,15.5,16.67,16.67,15.31,84.21,84.72,84.73,84.21,178900.00,1600.2,1589.99,1600.22,1579.24,1067.95,1090.87,1096.77,1067.95
20060526,1280.33,1274.34,1280.53,1272.51,14.32,14.92,15.04,14.28,84.25,84.3,84.5,84.24,93500.00,1605.62,1605.19,1606.46,1595.29,1088.44,1096.38,1099.13,1084.88
20060530,1260.1,1279.15,1279.15,1260.1,18.55,15.39,18.55,15.39,84.14,84.19,84.3,84.01,93600.00,1571.77,1599.11,1599.11,1571.77,1102.86,1075.85,1106.49,1075.64
20060531,1270.0,1261.28,1270.06,1260.2,16.44,18.09,18.09,16.44,83.67,84.35,84.36,83.66,194800.00,1578.38,1575.77,1587.78,1568.22,1077.02,1098.19,1098.73,1075.88
20060601,1285.22,1268.7,1285.53,1268.7,14.59,16.47,16.56,14.5,83.76,83.4,83.83,83.35,156300.00,1614.63,1581.08,1614.63,1579.74,1089.82,1105.11,1106.46,1080.7
20060602,1288.13,1289.03,1290.82,1280.21,14.24,14.17,14.97,13.92,84.75,84.7,84.89,84.52,500000.00,1612.51,1626.19,1626.29,1599.17,1111.25,1122.28,1124.59,1103.38
20060605,1265.57,1288.38,1288.38,1264.67,17.05,14.97,17.14,14.97,84.68,84.81,84.82,84.54,149900.00,1577.99,1606.11,1608.38,1577.59,1131.12,1092.35,1131.6,1091.03
20060606,1263.63,1265.79,1270.4,1254.43,17.39,16.72,18.56,16.65,85.08,84.66,85.18,84.6,654000.00,1575.27,1581.94,1583.9,1560.23,1089.91,1087.4,1099.85,1078.12
20060607,1255.82,1262.32,1272.5,1255.82,17.81,15.83,17.81,15.83,85.04,84.74,85.05,84.65,295400.00,1564.0,1578.77,1592.37,1563.95,1083.43,1055.97,1085.95,1055.95
20060608,1257.79,1249.96,1259.93,1235.12,18.13,22.59,22.59,17.88,85.27,85.27,85.78,85.12,327500.00,1561.36,1555.85,1566.59,1525.78,1045.0,1062.18,1064.39,1018.43
20060609,1251.82,1259.76,1262.63,1250.02,18.01,17.9,18.45,17.07,85.76,85.35,85.81,85.35,109300.00,1550.86,1567.92,1575.12,1550.14,1063.1,1054.25,1070.93,1045.66
20060612,1236.29,1252.41,1255.22,1236.29,21.03,18.13,21.03,17.89,85.79,85.68,85.79,85.53,134600.00,1520.64,1553.65,1555.09,1520.64,1055.5,1036.87,1065.79,1035.41
20060613,1223.28,1233.37,1243.38,1222.56,23.35,20.95,23.35,20.27,85.89,85.85,85.94,85.55,251600.00,1515.86,1523.64,1536.5,1511.53,1028.76,1006.32,1033.89,1002.79
20060614,1229.87,1224.55,1231.43,1219.34,21.68,23.45,23.49,21.62,84.91,85.5,85.56,84.91,259600.00,1530.13,1519.29,1531.59,1512.98,1012.19,1025.62,1026.91,1009.08
20060615,1255.4,1233.66,1258.57,1233.66,16.04,21.05,21.14,15.65,84.5,84.75,84.84,84.41,452500.00,1570.52,1538.14,1576.79,1538.14,1036.62,1060.22,1064.87,1035.05
20060616,1251.44,1254.99,1256.32,1246.36,16.93,16.56,18.13,16.52,84.27,84.63,84.73,84.23,190300.00,1562.0,1568.53,1573.06,1554.83,1058.07,1054.71,1060.55,1041.16
20060619,1240.14,1253.19,1256.04,1237.23,17.66,16.06,18.1,15.73,84.14,84.21,84.27,84.0,124200.00,1547.81,1568.38,1568.89,1543.85,1054.0,1021.36,1054.29,1017.58
20060620,1240.01,1240.78,1249.01,1238.9,17.02,17.52,17.65,16.39,84.04,84.13,84.18,83.88,173100.00,1548.29,1549.95,1565.17,1544.3,1026.51,1019.62,1039.43,1018.0
20060621,1251.88,1241.55,1257.98,1241.31,15.59,16.67,16.72,14.88,84.07,84.25,84.25,84.07,61600.00,1573.45,1550.66,1585.88,1550.66,1020.53,1041.13,1052.44,1020.53
20060622,1245.82,1251.03,1251.73,1241.68,15.89,15.95,16.66,15.56,83.6,83.87,83.89,83.57,171900.00,1554.29,1571.11,1573.67,1546.12,1041.69,1046.85,1049.9,1033.06
20060623,1245.14,1246.21,1253.15,1241.54,15.95,16.41,16.58,14.94,83.48,83.62,83.7,83.37,73300.00,1551.76,1551.47,1566.9,1544.11,1079.5,1084.16,1090.44,1078.91
20060626,1250.73,1245.36,1250.92,1243.64,15.51,16.55,16.61,15.5,83.22,83.47,83.47,83.12,58300.00,1555.69,1553.48,1561.47,1549.13,1084.05,1097.61,1099.6,1077.91
20060627,1239.65,1250.62,1253.39,1239.07,16.38,15.58,16.55,15.27,83.69,83.38,83.72,83.38,86400.00,1527.76,1556.14,1559.19,1525.89,1098.95,1103.76,1112.45,1098.24
20060628,1246.4,1240.01,1247.25,1237.61,15.98,16.02,17.0,15.85,83.25,83.63,83.63,83.19,54100.00,1538.27,1531.3,1538.65,1520.93,1106.93,1124.53,1126.27,1106.93
20060629,1272.73,1248.97,1272.73,1248.97,13.04,15.28,15.3,12.96,83.58,83.58,83.82,83.36,298500.00,1584.15,1546.01,1584.15,1542.54,1126.34,1151.0,1151.78,1126.34
20060630,1271.01,1274.25,1276.08,1270.52,13.22,12.9,13.47,12.74,84.39,83.54,84.4,83.52,202600.00,1577.24,1590.27,1590.83,1574.38,1158.21,1154.38,1159.89,1149.66
20060703,1280.36,1272.25,1280.36,1272.25,12.96,13.29,13.51,12.77,83.88,83.9,83.96,83.75,248700.00,1586.33,1580.63,1586.44,1579.38,1158.72,1165.11,1167.19,1157.73
20060705,1270.91,1275.99,1276.29,1265.95,14.19,13.92,14.77,13.86,83.23,83.4,83.42,82.96,100400.00,1554.0,1573.35,1573.35,1550.58,1157.2,1169.12,1171.88,1148.16
20060706,1273.85,1270.9,1278.3,1270.79,13.64,14.04,14.04,13.25,83.75,83.33,83.79,83.33,64900.00,1551.32,1556.24,1564.96,1547.28,1169.64,1171.86,1180.8,1166.07
20060707,1265.42,1272.87,1275.33,1263.1,14.09,13.9,14.45,13.43,84.26,84.2,84.46,84.11,120800.00,1533.4,1543.46,1553.09,1529.4,1177.04,1166.07,1187.81,1162.21
20060710,1267.49,1266.63,1274.05,1264.53,14.15,14.17,14.5,13.67,84.4,84.18,84.4,84.05,111300.00,1520.28,1538.78,1543.12,1513.47,1163.3,1167.87,1177.36,1160.26
20060711,1272.54,1265.46,1273.63,1259.74,13.18,14.31,14.68,13.1,84.62,84.64,84.85,84.6,116700.00,1531.76,1516.19,1534.97,1508.91,1169.93,1181.83,1184.06,1167.28
20060712,1258.88,1270.7,1273.32,1257.37,14.64,13.39,14.85,13.26,84.66,84.33,84.82,84.28,124000.00,1501.89,1527.44,1530.79,1499.77,1179.52,1173.87,1184.61,1170.54
20060713,1242.33,1255.07,1256.27,1241.49,17.53,15.17,17.71,15.17,85.0,84.7,85.05,84.7,396200.00,1478.54,1490.54,1506.53,1478.13,1174.68,1166.18,1179.92,1164.63
20060714,1236.42,1242.67,1243.13,1228.45,17.92,17.57,18.79,17.28,85.0,84.82,85.16,84.82,156300.00,1462.87,1478.6,1480.31,1456.38,1170.97,1177.41,1179.93,1157.48
20060717,1234.32,1234.33,1240.07,1231.41,18.59,18.73,18.76,17.75,85.18,84.97,85.19,84.85,130600.00,1467.02,1462.39,1475.21,1459.9,1164.55,1144.05,1168.57,1136.87
20060718,1236.68,1235.63,1239.89,1224.58,18.1,18.2,19.58,17.76,84.47,84.75,84.75,84.42,117000.00,1471.37,1472.06,1477.8,1446.77,1150.62,1151.1,1157.75,1136.77
20060719,1259.47,1237.84,1261.77,1237.64,15.14,17.62,17.62,14.47,85.17,84.25,85.3,84.25,207800.00,1489.87,1467.58,1498.32,1467.3,1146.5,1159.22,1163.74,1144.14
20060720,1249.31,1262.8,1262.89,1249.21,15.98,15.1,16.13,14.87,85.53,84.97,85.61,84.97,100200.00,1467.93,1497.14,1497.14,1467.78,1162.18,1143.34,1164.14,1143.1
20060721,1240.54,1249.17,1250.61,1238.8,17.19,16.23,17.3,16.23,85.3,85.6,85.62,85.2,171500.00,1452.18,1457.52,1463.44,1450.24,1149.41,1131.9,1150.31,1131.72
20060724,1260.82,1244.13,1262.54,1243.92,15.02,17.08,17.08,14.89,85.27,85.41,85.51,85.23,58600.00,1480.29,1459.39,1481.99,1457.11,1136.08,1165.23,1169.47,1136.08
20060725,1269.11,1260.19,1272.39,1257.19,14.64,15.44,15.68,14.31,85.02,85.23,85.37,84.91,70300.00,1488.74,1483.01,1494.14,1475.12,1168.86,1175.08,1180.94,1160.5
20060726,1268.8,1267.03,1273.87,1261.93,14.55,23.33,23.37,14.09,85.34,84.91,85.37,84.88,41500.00,1487.98,1483.74,1499.43,1474.67,1175.04,1195.45,1201.09,1167.7
20060727,1263.26,1271.63,1275.79,1262.01,15.26,14.26,15.39,14.07,85.24,85.48,85.48,85.12,104900.00,1478.93,1497.0,1506.75,1475.91,1208.28,1191.62,1215.25,1187.38
20060728,1278.13,1263.86,1280.48,1263.86,14.4,14.73,14.75,14.06,85.7,85.65,85.87,85.63,117700.00,1509.65,1488.06,1511.0,1485.96,1190.66,1194.63,1197.03,1182.55
20060731,1276.56,1278.14,1278.62,1274.41,15.02,15.01,15.13,14.86,85.74,85.69,85.77,85.55,36200.00,1509.05,1506.81,1517.86,1501.78,1197.84,1203.32,1207.92,1189.48
20060801,1271.1,1272.08,1272.59,1265.77,15.09,15.49,16.15,15.03,85.48,85.32,85.5,85.04,73700.00,1484.72,1498.17,1498.17,1476.06,1203.47,1204.58,1209.1,1193.52
20060802,1278.3,1274.9,1283.38,1274.9,14.49,14.93,14.93,13.92,85.71,85.37,85.78,85.22,71000.00,1500.99,1490.64,1510.51,1490.41,1207.09,1203.64,1219.68,1198.56
20060803,1280.15,1271.66,1283.96,1270.21,14.57,15.1,15.19,14.2,85.8,85.63,86.02,85.53,97600.00,1509.98,1487.02,1518.41,1484.6,1195.77,1198.92,1208.7,1194.41
20060804,1279.31,1284.72,1292.62,1273.87,14.5,14.03,14.91,13.65,86.42,86.44,86.47,86.31,141400.00,1503.58,1522.65,1530.04,1490.16,1204.75,1199.77,1210.67,1188.96
20060807,1276.12,1278.09,1279.12,1272.99,15.31,14.98,15.53,14.97,86.33,86.33,86.39,86.2,145900.00,1493.89,1501.43,1501.43,1487.19,1204.31,1208.06,1215.47,1198.25
20060808,1271.59,1276.4,1282.8,1268.45,15.39,15.2,15.55,14.86,86.19,86.38,86.5,86.09,96400.00,1484.79,1498.95,1500.76,1476.48,1204.99,1209.12,1218.7,1204.76
20060809,1265.94,1276.59,1283.67,1264.78,15.28,14.76,15.41,14.07,85.9,85.75,86.02,85.72,79100.00,1485.4,1503.86,1517.9,1482.49,1217.3,1219.05,1232.76,1215.46
20060810,1271.27,1256.16,1272.55,1256.16,14.52,15.56,15.73,14.49,85.77,85.85,85.85,85.48,90100.00,1495.35,1482.11,1499.93,1478.2,1213.03,1205.56,1214.37,1196.86
20060811,1266.64,1269.91,1269.91,1262.11,14.47,14.72,14.85,14.42,85.43,85.47,85.5,85.38,28200.00,1485.92,1491.1,1491.97,1479.69,1204.14,1203.07,1206.03,1194.99
20060814,1268.13,1269.1,1278.9,1267.07,14.3,14.15,14.43,13.41,85.19,85.35,85.37,85.19,136400.00,1494.48,1500.65,1515.68,1493.74,1201.93,1182.76,1202.13,1178.3
20060815,1285.14,1274.49,1286.12,1274.49,13.34,13.57,13.72,13.15,85.93,85.85,86.09,85.82,110200.00,1533.24,1514.84,1534.78,1508.94,1190.49,1191.89,1195.97,1180.93
20060816,1295.15,1287.38,1296.25,1287.18,12.32,12.69,12.95,12.11,86.55,86.57,86.62,86.47,42100.00,1569.01,1546.48,1569.01,1539.59,1192.38,1181.65,1200.65,1176.07
20060817,1297.4,1293.4,1300.76,1292.46,12.23,12.69,12.72,12.21,86.52,86.67,86.75,86.44,92300.00,1573.92,1564.97,1584.72,1562.62,1175.52,1172.64,1176.41,1163.03
20060818,1301.93,1299.49,1302.13,1293.59,11.7,12.11,12.52,11.57,86.87,86.72,86.91,86.65,56300.00,1576.65,1571.7,1578.35,1557.89,1178.76,1187.7,1188.19,1168.56
20060821,1298.13,1299.23,1299.62,1295.55,12.26,12.4,12.62,12.24,87.06,86.88,87.06,86.88,65900.00,1562.26,1566.16,1567.5,1556.28,1197.39,1199.41,1204.2,1194.12
20060822,1298.71,1296.49,1302.48,1294.46,12.16,12.42,12.42,11.93,87.15,87.0,87.23,86.97,136300.00,1563.16,1560.21,1577.54,1555.98,1195.65,1203.08,1204.69,1194.37
20060823,1292.83,1298.74,1301.45,1289.48,12.57,12.26,12.73,12.16,87.15,87.06,87.22,86.86,77700.00,1550.7,1565.99,1571.48,1543.86,1202.93,1185.23,1204.96,1181.27
20060824,1296.02,1293.8,1297.33,1291.38,12.28,12.24,12.58,12.21,87.29,87.41,87.44,87.26,36600.00,1555.25,1557.64,1558.94,1542.57,1186.33,1197.4,1197.78,1183.16
20060825,1295.27,1295.44,1298.81,1292.4,12.29,12.41,12.47,12.08,87.47,87.24,87.59,87.2,95700.00,1557.94,1550.84,1570.34,1548.01,1200.68,1199.75,1208.3,1197.27
20060828,1302.12,1293.97,1305.0,1293.45,12.18,12.92,12.92,12.07,87.46,87.28,87.49,87.25,82500.00,1569.68,1557.21,1574.45,1556.52,1193.99,1186.06,1194.66,1185.21
20060829,1304.58,1301.23,1305.0,1295.31,12.22,12.27,12.83,12.21,87.6,87.25,87.6,86.99,140500.00,1574.01,1569.95,1575.45,1552.4,1184.23,1175.3,1184.33,1167.61
20060830,1304.4,1304.57,1306.75,1302.24,12.18,12.14,12.35,12.1,87.83,87.75,87.87,87.67,54400.00,1581.82,1577.43,1583.77,1570.15,1176.39,1158.22,1176.86,1148.22
20060831,1303.7,1304.66,1306.13,1302.44,12.25,12.23,12.26,12.07,88.11,87.92,88.17,87.85,103900.00,1580.57,1583.98,1586.6,1576.33,1156.2,1145.62,1156.74,1145.36
20060901,1310.97,1304.12,1311.99,1304.12,11.97,12.14,12.33,11.91,87.84,87.62,87.9,87.47,73900.00,1589.1,1589.21,1593.66,1581.91,1146.09,1154.45,1156.0,1145.22
20060905,1313.51,1310.22,1314.61,1308.83,12.48,12.8,12.86,12.43,87.18,87.51,87.64,87.16,371300.00,1603.63,1589.92,1605.02,1580.21,1152.0,1155.73,1157.91,1146.77
20060906,1300.17,1309.13,1309.13,1299.27,13.76,13.06,13.88,13.06,87.04,86.89,87.07,86.75,119200.00,1572.54,1590.92,1592.89,1570.42,1141.7,1115.3,1141.7,1113.59
20060907,1294.04,1296.73,1301.24,1292.14,13.94,14.07,14.49,13.67,87.26,86.93,87.31,86.79,98700.00,1565.01,1567.73,1581.44,1560.05,1110.35,1112.15,1118.04,1102.51
20060908,1298.84,1294.4,1300.1,1294.19,13.09,13.79,13.8,13.05,87.35,87.51,87.59,87.35,67500.00,1574.2,1568.81,1578.12,1564.55,1112.44,1090.18,1115.54,1090.0
20060911,1299.61,1295.0,1302.43,1290.99,13.06,13.95,13.95,12.75,87.12,87.35,87.45,86.97,41900.00,1583.6,1563.08,1591.12,1558.17,1081.98,1063.87,1082.31,1057.63
20060912,1312.74,1300.15,1314.31,1300.05,11.91,13.04,13.14,11.55,87.67,87.15,87.71,87.03,62900.00,1614.89,1585.77,1617.55,1584.85,1062.86,1059.0,1071.57,1053.64
20060913,1317.97,1311.41,1319.86,1311.18,11.24,10.72,12.54,10.54,87.74,87.99,87.99,87.67,175500.00,1624.29,1615.32,1625.55,1611.98,1061.96,1074.08,1080.98,1061.88
20060914,1316.27,1315.84,1317.57,1313.28,11.58,11.36,12.02,10.74,87.48,87.65,87.85,87.43,46200.00,1625.47,1620.37,1629.27,1617.97,1075.04,1054.43,1078.06,1049.79
20060915,1319.6,1318.52,1324.7,1318.31,11.85,11.49,12.54,11.4,87.46,87.76,87.95,87.46,174600.00,1631.47,1637.27,1645.6,1627.54,1053.96,1047.97,1053.96,1043.83
20060918,1321.31,1318.33,1324.88,1316.82,11.78,12.28,12.41,11.58,87.34,86.97,87.35,86.97,91000.00,1632.04,1631.48,1643.53,1625.8,1029.34,1072.06,1075.66,1026.55
20060919,1318.59,1320.41,1321.92,1312.2,12.07,11.96,12.69,11.86,88.28,87.86,88.28,87.86,141500.00,1621.37,1638.08,1638.08,1608.51,1075.19,1050.21,1075.56,1043.98
20060920,1325.35,1320.63,1328.51,1320.63,11.51,11.75,11.75,11.34,88.43,88.41,88.47,88.19,189000.00,1645.48,1636.02,1648.9,1635.28,1052.9,1033.04,1055.53,1032.09
20060921,1318.19,1326.84,1328.17,1315.5,12.42,11.43,12.6,11.28,89.24,88.35,89.28,88.35,104200.00,1634.75,1648.84,1654.4,1631.29,1037.58,1047.46,1054.52,1037.58
20060922,1314.73,1316.79,1317.28,1310.97,12.71,12.47,13.28,12.47,89.68,89.37,89.7,89.37,259400.00,1622.24,1633.15,1633.15,1615.98,1052.26,1039.48,1053.99,1036.16
20060925,1326.92,1316.05,1329.39,1311.68,12.07,12.97,13.41,11.93,90.24,89.84,90.3,89.81,319000.00,1650.5,1631.34,1653.86,1615.14,1034.32,1041.61,1048.34,1018.19
20060926,1336.47,1325.02,1336.58,1325.02,11.54,12.23,12.23,11.52,89.93,90.01,90.1,89.84,111900.00,1659.09,1649.82,1659.6,1644.29,1035.53,1062.83,1063.61,1035.53
20060927,1336.94,1336.56,1340.04,1333.61,11.71,11.65,11.9,11.42,89.63,90.2,90.24,89.63,110800.00,1655.52,1655.52,1665.61,1648.14,1075.39,1082.44,1084.3,1060.41
20060928,1338.83,1336.55,1340.26,1333.72,11.75,11.64,12.06,11.59,89.47,89.43,89.59,89.28,196800.00,1661.07,1658.43,1663.28,1645.2,1085.22,1079.49,1092.1,1077.6
20060929,1335.83,1337.66,1339.85,1335.73,12.03,11.75,12.1,11.72,89.4,89.69,89.72,89.09,168100.00,1653.88,1666.03,1666.03,1653.74,1079.06,1083.86,1089.07,1071.95
20061002,1331.65,1333.25,1338.52,1330.32,12.56,12.45,12.72,12.11,89.3,89.1,89.44,88.99,165400.00,1633.27,1650.32,1655.67,1631.36,1083.82,1073.8,1093.82,1073.57
20061003,1334.32,1328.7,1338.32,1327.08,12.24,12.68,12.91,11.97,89.2,89.4,89.41,89.15,44200.00,1640.17,1629.26,1646.74,1623.07,1062.63,1035.94,1062.63,1034.27
20061004,1349.99,1332.99,1350.09,1331.42,11.84,12.64,12.64,11.62,89.85,89.33,89.85,89.33,213100.00,1680.03,1637.36,1680.03,1634.23,1038.18,1053.23,1053.72,1022.08
20061005,1352.95,1349.79,1353.88,1347.77,11.89,11.94,12.06,11.65,89.2,89.54,89.54,88.97,92800.00,1688.68,1680.06,1690.41,1676.08,1063.26,1062.24,1070.32,1055.19
20061006,1350.1,1350.16,1350.6,1344.25,11.59,11.99,12.17,11.59,88.4,88.86,88.89,88.24,301600.00,1685.14,1683.58,1690.8,1678.74,1059.61,1065.93,1065.93,1048.32
20061009,1350.61,1348.23,1352.77,1346.58,11.67,12.07,12.09,11.58,88.51,88.1,88.6,88.1,136900.00,1691.11,1683.2,1698.38,1681.64,1069.59,1054.65,1074.57,1052.97
20061010,1353.23,1351.1,1354.24,1348.57,11.58,11.77,11.89,11.47,87.75,87.95,88.06,87.64,67200.00,1692.49,1693.22,1698.26,1681.44,1054.15,1072.68,1075.82,1052.11
20061011,1349.81,1349.61,1354.0,1343.62,11.67,11.75,12.03,11.31,87.55,87.9,88.0,87.42,152800.00,1690.8,1686.41,1701.58,1675.98,1068.66,1067.46,1076.04,1063.31
20061012,1362.79,1351.84,1363.71,1351.73,11.14,11.5,11.51,11.09,87.5,87.63,87.77,87.48,155600.00,1718.13,1699.05,1718.72,1697.47,1073.95,1088.11,1088.72,1072.83
20061013,1365.45,1362.19,1366.62,1360.55,10.79,11.17,11.35,10.78,87.23,87.27,87.31,87.12,201000.00,1726.59,1717.39,1729.26,1714.58,1095.82,1104.18,1113.09,1094.35
20061016,1369.12,1365.83,1370.17,1364.3,11.05,11.07,11.2,10.91,87.55,87.4,87.55,87.4,40100.00,1727.8,1728.23,1733.73,1725.7,1107.95,1126.47,1129.18,1107.75
20061017,1364.4,1361.08,1366.56,1356.96,11.69,11.36,12.03,11.35,87.62,87.93,88.05,87.51,174600.00,1709.91,1718.1,1718.1,1699.88,1124.96,1117.94,1128.31,1112.23
20061018,1365.73,1365.31,1372.85,1360.95,11.41,11.44,11.83,11.34,87.8,87.69,87.88,87.57,170900.00,1700.42,1718.01,1721.43,1695.37,1113.93,1108.83,1126.4,1103.05
20061019,1366.92,1365.6,1368.09,1361.93,10.87,11.51,11.57,10.78,87.61,87.59,87.74,87.38,183200.00,1705.82,1699.06,1713.43,1693.19,1113.51,1129.32,1129.35,1111.08
20061020,1368.32,1368.66,1369.01,1362.14,10.57,11.06,11.23,10.44,87.67,87.61,87.7,87.57,31100.00,1708.86,1709.06,1709.61,1695.21,1129.37,1123.11,1131.49,1117.31
20061023,1376.52,1365.69,1377.32,1364.0,11.01,11.15,11.25,10.62,87.14,87.15,87.2,86.88,159500.00,1725.36,1706.18,1732.52,1702.58,1113.84,1121.72,1122.36,1106.91
20061024,1377.28,1374.86,1377.83,1372.39,10.81,11.25,11.27,10.8,87.24,87.17,87.25,87.16,14900.00,1714.67,1723.79,1726.78,1706.22,1119.2,1134.09,1135.02,1114.65
20061025,1382.07,1375.86,1383.65,1375.63,10.68,10.88,10.88,10.6,87.95,87.27,87.96,87.25,63200.00,1725.48,1717.27,1729.9,1711.68,1129.5,1150.56,1155.83,1127.38
20061026,1388.89,1385.77,1389.51,1379.53,10.51,10.56,10.96,10.47,88.52,88.29,88.52,88.18,96400.00,1742.51,1730.73,1745.79,1718.53,1161.51,1147.27,1163.47,1142.19
20061027,1378.15,1386.16,1386.49,1375.91,10.81,10.66,10.99,10.53,88.91,89.02,89.04,88.7,99800.00,1717.71,1740.0,1741.61,1712.76,1149.58,1141.3,1154.6,1138.67
20061030,1377.88,1374.21,1381.29,1373.42,11.2,11.36,11.43,10.92,89.08,88.89,89.1,88.85,45100.00,1727.95,1715.79,1735.02,1711.85,1136.34,1122.6,1136.97,1120.31
20061031,1377.3,1377.59,1381.32,1372.23,11.09,11.1,11.39,10.99,89.85,89.25,89.87,89.19,77000.00,1731.67,1733.82,1739.33,1722.15,1121.1,1134.46,1135.48,1107.64
20061101,1367.84,1379.61,1381.86,1366.29,11.49,10.93,11.68,10.89,89.99,89.61,90.12,89.5,111600.00,1707.84,1738.55,1739.79,1702.18,1133.67,1126.44,1139.66,1118.09
20061102,1366.81,1365.38,1368.37,1362.18,11.44,11.61,11.76,11.42,89.55,89.75,89.75,89.49,51400.00,1710.29,1702.26,1714.37,1698.6,1125.25,1126.64,1133.49,1114.73
20061103,1364.5,1367.62,1371.71,1361.16,11.13,11.16,11.43,10.34,88.48,88.67,88.8,88.31,148500.00,1704.39,1714.27,1716.65,1693.19,1127.22,1147.51,1151.5,1127.05
20061106,1379.38,1365.65,1381.45,1365.65,11.12,11.39,11.41,10.99,88.68,88.47,88.7,88.38,114100.00,1731.82,1712.03,1736.54,1712.03,1151.15,1161.26,1164.5,1144.34
20061107,1382.79,1381.12,1388.14,1379.21,11.16,11.06,11.19,10.87,89.17,89.28,89.5,89.12,52200.00,1741.67,1731.81,1752.95,1728.27,1163.95,1150.51,1165.25,1145.82
20061108,1385.78,1377.46,1388.54,1376.21,10.77,11.41,11.49,10.7,89.47,89.24,89.52,89.09,141800.00,1750.15,1732.21,1757.18,1728.35,1145.01,1166.9,1169.54,1145.01
20061109,1378.88,1388.22,1389.01,1377.33,11.04,10.65,11.07,10.57,89.5,89.47,89.59,89.39,74900.00,1741.04,1760.05,1762.95,1736.66,1170.58,1176.48,1185.25,1169.68
20061110,1380.73,1379.65,1380.99,1375.59,10.87,11.01,11.12,10.87,89.89,89.65,90.04,89.65,103200.00,1750.8,1743.1,1750.8,1736.39,1178.18,1169.59,1181.32,1164.52
20061113,1384.63,1379.45,1387.61,1378.74,10.88,11.19,11.26,10.69,89.74,89.78,89.81,89.52,43800.00,1767.87,1751.84,1770.54,1749.52,1164.05,1168.03,1176.08,1156.63
20061114,1393.17,1385.92,1394.44,1379.09,10.5,10.89,11.31,10.14,90.18,90.34,90.36,90.15,87300.00,1787.19,1769.37,1787.88,1759.24,1170.85,1172.15,1174.88,1164.58
20061115,1396.93,1394.12,1401.39,1392.51,10.36,10.47,10.61,10.13,89.81,90.0,90.0,89.77,161200.00,1793.86,1787.33,1804.88,1786.71,1169.51,1177.74,1182.64,1166.63
20061116,1399.67,1398.57,1403.8,1398.38,10.19,10.13,10.35,10.04,89.42,90.0,90.05,89.29,96000.00,1801.0,1798.85,1806.0,1790.96,1183.05,1148.44,1184.39,1147.76
20061117,1400.9,1395.58,1401.02,1394.59,10.07,10.37,10.48,10.05,89.93,89.56,90.2,89.56,165200.00,1800.9,1796.81,1800.9,1788.05,1136.88,1157.91,1159.27,1136.53
20061120,1400.92,1399.67,1404.39,1398.46,10.0,10.42,10.48,9.91,90.04,90.05,90.12,89.89,56100.00,1804.43,1795.68,1808.71,1790.47,1153.75,1152.22,1163.31,1148.2
20061121,1402.82,1400.7,1403.44,1400.04,9.88,10.05,10.06,9.84,90.33,90.14,90.38,90.0,69700.00,1808.54,1807.34,1809.8,1800.3,1155.3,1171.56,1172.37,1155.21
20061122,1406.14,1404.37,1407.93,1402.25,10.09,10.02,10.15,9.81,90.46,90.39,90.51,90.28,69300.00,1819.64,1815.62,1820.2,1800.72,1172.56,1163.08,1174.99,1156.0
