DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,PRICE,DIX,GEX,ADJCLOSESPX,VOLUMESPX
20111130,1246.96,1196.72,1247.11,1196.72,27.8,27.72,28.5,27.03,117.88,118.3,118.54,117.26,2209800.0,1246.959961,0.4028927702467024,1219948969.56,1246.959961,5801910000
20111201,1244.58,1246.91,1251.09,1239.73,27.41,27.63,27.89,26.64,117.0,116.3,117.22,115.81,1856800.0,1244.579956,0.4388495794585308,1310091659.13,1244.579956,3818680000
20111202,1244.28,1246.03,1260.08,1243.35,27.52,26.26,27.62,25.29,118.67,116.65,118.68,116.56,1332600.0,1244.280029,0.4274543645878086,1122010987.83,1244.280029,4144310000
20111205,1257.08,1244.33,1266.73,1244.33,27.84,26.74,28.31,26.0,118.4,116.99,118.82,116.91,1717600.0,1257.079956,0.4341545735844679,1407537501.28,1257.079956,4148060000
20111206,1258.47,1257.19,1266.03,1253.03,28.13,27.91,28.13,27.41,117.27,117.83,118.29,116.77,2101900.0,1258.469971,0.435047155428675,1385127223.45,1258.469971,3734230000
20111207,1261.01,1258.14,1267.06,1244.8,28.67,28.61,29.58,28.44,117.69,117.34,118.24,116.85,1350600.0,1261.01001,0.4419740998696529,1400280640.44,1261.01001,4160540000
20111208,1234.35,1260.87,1260.87,1231.47,30.59,29.63,30.91,29.02,119.16,117.65,119.32,117.42,1800000.0,1234.349976,0.4755776439243466,927913416.175,1234.349976,4298370000
20111209,1255.19,1234.48,1258.25,1234.48,26.38,29.61,29.61,26.29,116.73,119.06,119.12,116.63,1722300.0,1255.189941,0.4403055413405559,1452367339.46,1255.189941,3830610000
20111212,1236.47,1255.05,1255.05,1227.25,25.67,26.78,27.73,25.64,118.01,117.91,118.49,117.62,1045300.0,1236.469971,0.4951289534125777,1022002330.37,1236.469971,3600570000
20111213,1225.73,1236.83,1249.86,1219.43,25.41,24.72,26.28,23.27,119.14,117.36,119.6,117.16,1589400.0,1225.72998,0.4581713417598897,707628338.14,1225.72998,4121570000
20111214,1211.82,1225.73,1225.73,1209.47,26.04,26.16,27.55,25.76,121.39,119.78,121.39,119.5,2189600.0,1211.819946,0.4392877214627872,182965155.94,1211.819946,4298290000
20111215,1215.75,1212.12,1225.6,1212.12,25.11,24.38,25.28,23.88,120.91,120.66,121.32,120.37,1063900.0,1215.75,0.427442872418934,181227650.24,1215.75,3810340000
20111216,1219.66,1216.09,1231.04,1215.2,24.29,24.16,25.02,23.51,122.34,121.39,122.61,121.3,1970100.0,1219.660034,0.455177072552627,809948927.71,1219.660034,5345800000
20111219,1205.35,1219.74,1224.57,1202.37,24.92,25.14,25.38,24.38,123.87,122.31,124.02,122.26,1523300.0,1205.349976,0.4492367842629168,547980483.46,1205.349976,3659820000
20111220,1241.3,1205.72,1242.82,1205.72,23.22,23.56,23.58,22.54,120.74,122.67,122.67,120.61,2561800.0,1241.300049,0.405726452132608,1244950458.98,1241.300049,4055590000
20111221,1243.72,1241.25,1245.09,1229.51,21.43,22.52,23.94,21.12,119.1,120.68,120.82,119.07,2116400.0,1243.719971,0.4286363885578594,1417896318.435,1243.719971,2959020000
20111222,1254.0,1243.72,1255.22,1243.72,21.16,21.08,21.33,20.34,119.6,120.0,120.41,119.36,939500.0,1254.0,0.4316861995056892,1681798897.91,1254.0,3492250000
20111223,1265.33,1254.0,1265.42,1254.0,20.73,21.1,21.21,20.72,118.27,118.56,118.71,117.74,1112400.0,1265.329956,0.4290208772130218,1667860364.81,1265.329956,2233830000
20111227,1265.43,1265.02,1269.37,1262.3,21.91,22.58,22.66,21.68,118.45,117.93,118.45,117.63,888400.0,1265.430054,0.4353752147931103,1823359677.951,1265.430054,2130590000
20111228,1249.64,1265.38,1265.85,1248.64,23.52,22.12,23.56,22.11,120.64,118.74,121.04,118.74,1543300.0,1249.640015,0.4547483606289043,1420172303.82,1249.640015,2349980000
20111229,1263.02,1249.75,1263.54,1249.75,22.65,23.52,23.52,22.65,120.86,120.49,121.09,120.07,896300.0,1263.02002,0.4407805294908645,1770650321.16,1263.02002,2278130000
20111230,1257.6,1262.82,1264.12,1257.46,23.4,22.86,23.46,22.65,121.25,121.11,121.76,120.89,1189700.0,1257.599976,0.4291713287073431,1555835281.4,1257.599976,2271850000
20120103,1277.06,1258.86,1284.62,1258.86,22.97,22.95,23.1,22.54,119.43,119.44,120.18,118.94,1594800.0,1277.060059,0.4118534550604377,2013937733.195,1277.060059,3943710000
20120104,1277.3,1277.03,1278.73,1268.1,22.22,23.44,23.73,22.22,118.01,119.25,119.27,117.69,1561400.0,1277.300049,0.4562862531537575,2149477635.055,1277.300049,3592580000
20120105,1281.06,1277.3,1283.05,1265.26,21.48,22.75,23.09,21.34,117.8,118.17,119.09,117.57,1175000.0,1281.060059,0.4595383237417821,2291122803.43,1281.060059,4315950000
20120106,1277.81,1280.93,1281.84,1273.34,20.63,21.24,21.72,20.58,118.73,117.75,118.95,117.71,1674700.0,1277.810059,0.4557215885204245,2050336451.665,1277.810059,3656830000
20120109,1280.7,1277.83,1281.99,1274.55,21.07,21.67,21.78,21.0,118.52,118.47,119.53,118.3,999400.0,1280.699951,0.4431404485331804,2099565269.94,1280.699951,3371600000
20120110,1292.08,1280.77,1296.46,1280.77,20.69,20.14,20.69,20.05,118.32,117.73,118.87,117.69,1407800.0,1292.079956,0.4205408292739913,2365634573.45,1292.079956,4221960000
20120111,1292.48,1292.02,1293.8,1285.41,21.05,21.18,21.22,20.98,119.85,119.0,120.05,118.99,2258400.0,1292.47998,0.4447681199712242,2328042129.925,1292.47998,3968120000
20120112,1295.5,1292.48,1296.82,1285.77,20.47,21.01,22.03,20.46,119.69,119.95,120.19,119.25,1315100.0,1295.5,0.4530797344740092,2400086674.76,1295.5,4019890000
20120113,1289.09,1294.82,1294.82,1277.58,20.91,21.41,22.43,20.91,120.88,121.1,121.64,120.82,2217600.0,1289.089966,0.4571412175776446,2244354574.715,1289.089966,3692370000
20120117,1293.67,1290.22,1303.0,1290.22,22.2,20.9,22.25,20.69,121.44,120.94,121.63,120.83,1027100.0,1293.670044,0.4228174930895617,2487898291.555,1293.670044,4010490000
20120118,1308.04,1293.65,1308.11,1290.99,20.89,23.2,23.44,20.78,119.92,121.53,121.61,119.91,1331500.0,1308.040039,0.4376606034721231,2789240578.535,1308.040039,4096160000
20120119,1314.5,1308.07,1315.49,1308.07,19.87,20.49,20.87,19.45,118.32,119.33,119.55,117.93,2089600.0,1314.5,0.4411432005044726,3020604554.37,1314.5,4465890000
20120120,1315.38,1314.49,1315.38,1309.17,18.28,19.91,19.94,18.16,116.98,117.69,117.95,116.97,1514600.0,1315.380005,0.4384702293412949,5358379989.88,1315.380005,3912620000
20120123,1316.0,1315.29,1322.28,1309.89,18.67,19.22,19.31,18.55,116.24,116.13,116.64,115.55,1487600.0,1316.0,0.4244061317348002,1360477009.765,1316.0,3770910000
20120124,1314.63,1315.96,1315.96,1306.06,18.91,19.76,20.0,18.63,116.45,116.69,116.69,115.78,1282200.0,1314.650024,0.4278086340977891,1326643587.175,1314.650024,3693560000
20120125,1326.06,1314.4,1328.3,1307.65,18.31,19.35,19.55,17.15,116.19,116.06,118.53,115.89,2579300.0,1326.060059,0.4169940225078223,2073559881.87,1326.060059,4410910000
20120126,1318.45,1326.28,1333.47,1313.6,18.57,17.96,19.17,16.8,117.71,116.7,117.71,116.59,1731800.0,1318.430054,0.4223940724700076,1847055849.704,1318.430054,4522070000
20120127,1316.32,1318.25,1320.06,1311.72,18.53,19.16,19.16,18.26,118.1,117.83,118.33,117.04,1351300.0,1316.329956,0.4313158528412019,1579086753.47,1316.329956,4007380000
20120130,1313.02,1316.16,1316.16,1300.49,19.4,20.33,20.33,19.38,119.5,119.84,120.39,119.34,1689400.0,1313.01001,0.4654701772363391,1685941157.15,1313.01001,3659010000
20120131,1312.4,1313.53,1321.41,1306.69,19.44,19.07,19.84,18.13,120.85,119.25,120.91,119.23,1955100.0,1312.410034,0.4518472589361928,1788588311.115,1312.410034,4235550000
20120201,1324.08,1312.45,1330.52,1312.45,18.55,18.68,18.82,17.99,119.13,119.76,119.88,118.82,1688400.0,1324.089966,0.4197207189639238,1942692934.85,1324.089966,4504360000
20120202,1325.54,1324.24,1329.19,1321.57,17.98,18.38,18.5,17.98,119.13,118.97,119.48,118.64,1100800.0,1325.540039,0.4321548389124044,1988290985.915,1325.540039,4120920000
20120203,1344.9,1326.21,1345.34,1326.21,17.1,16.84,17.32,16.1,116.57,116.46,116.8,115.97,2669200.0,1344.900024,0.4157643135333503,2256784983.965,1344.900024,4608550000
20120206,1344.33,1344.32,1344.36,1337.52,17.76,17.98,18.02,16.11,117.73,116.71,117.79,116.35,1261900.0,1344.329956,0.4364273344027006,2380094744.83,1344.329956,3379700000
20120207,1347.05,1344.33,1349.24,1335.92,17.65,17.93,18.1,17.5,116.27,116.64,116.88,115.77,1773900.0,1347.050049,0.443991818394363,2555741484.73,1347.050049,3742460000
20120208,1349.96,1347.04,1351.0,1341.95,18.16,17.79,18.46,17.53,116.36,116.2,116.79,115.99,1352600.0,1349.959961,0.4397621686006879,2676630480.725,1349.959961,4096730000
20120209,1351.95,1349.97,1354.32,1344.63,18.63,18.12,18.72,18.07,115.49,115.9,116.03,114.63,2000100.0,1351.949951,0.4335448484617141,2606671502.18,1351.949951,4209890000
20120210,1342.64,1351.21,1351.21,1337.35,20.79,20.1,21.98,19.02,116.99,116.8,117.32,116.52,1413200.0,1342.640015,0.4544880351075714,2166027616.655,1342.640015,3877580000
20120213,1351.77,1343.06,1353.35,1343.06,19.04,19.64,19.68,17.92,117.14,116.63,117.37,116.44,1039100.0,1351.77002,0.4356524825904831,2383096276.235,1351.77002,3618040000
20120214,1350.5,1351.3,1351.3,1340.83,19.54,19.45,20.76,18.95,117.76,117.45,118.28,117.25,1358600.0,1350.5,0.4368705096845307,2375689235.795,1350.5,3889520000
20120215,1343.23,1350.52,1355.87,1340.8,21.14,19.74,21.77,19.44,117.55,117.66,118.27,117.49,1372200.0,1343.22998,0.422881389631131,1946328756.07,1343.22998,4080340000
20120216,1358.04,1342.61,1359.02,1341.22,19.22,21.59,21.76,19.22,116.61,117.26,117.59,116.15,1982000.0,1358.040039,0.4033609784517567,2403205900.545,1358.040039,4108880000
20120217,1361.23,1358.06,1363.4,1357.24,17.78,18.73,18.79,17.54,116.58,115.84,116.61,115.76,1102100.0,1361.22998,0.4135843611767947,3963263035.535,1361.22998,3717640000
20120221,1362.21,1361.22,1367.76,1358.11,18.19,18.41,18.94,17.65,115.29,115.78,115.9,114.96,1135700.0,1362.209961,0.4224783817398107,1836440939.76,1362.209961,3795200000
20120222,1357.66,1362.11,1362.7,1355.53,18.19,18.85,18.94,17.74,116.76,115.86,116.76,115.82,1544700.0,1357.660034,0.4209928104786104,1847991718.36,1357.660034,3633710000
20120223,1363.46,1357.53,1364.24,1352.28,16.8,18.73,18.97,16.64,116.75,116.13,117.22,115.94,1189200.0,1363.459961,0.4132129644376081,2178450927.96,1363.459961,3786450000
20120224,1365.74,1363.46,1368.92,1363.46,17.31,16.68,17.62,16.42,117.5,117.22,117.58,116.96,1034100.0,1365.73999,0.4311614652796412,2048066403.52,1365.73999,3505360000
20120227,1367.59,1365.2,1371.94,1354.92,18.19,19.1,19.25,17.58,118.54,118.49,118.85,118.12,1505400.0,1367.589966,0.43885703153998,2143096788.985,1367.589966,3648890000
20120228,1372.18,1367.56,1373.09,1365.97,17.96,18.67,18.67,17.88,118.15,118.88,119.13,117.95,1357300.0,1372.180054,0.4203272996668678,2489017760.76,1372.180054,3579120000
20120229,1365.68,1372.2,1378.04,1363.81,18.43,17.8,18.75,17.53,117.43,118.37,118.42,116.97,2993800.0,1365.680054,0.4564808247855212,2279679893.755,1365.680054,4482370000
20120301,1374.09,1365.9,1376.17,1365.9,17.26,18.02,18.03,17.26,116.06,116.17,116.67,115.55,2351800.0,1374.089966,0.4607341418461302,2532165991.006,1374.089966,3919240000
20120302,1369.63,1374.09,1374.53,1366.42,17.29,17.65,17.65,17.14,117.14,116.57,117.48,116.56,1344500.0,1369.630005,0.4517296757463369,2193723806.99,1369.630005,3283490000
20120305,1364.33,1369.59,1369.59,1359.13,18.05,18.27,18.9,18.02,116.22,116.97,117.43,116.22,1284600.0,1364.329956,0.4389123542637917,1968104281.68,1364.329956,3429480000
20120306,1343.36,1363.63,1363.63,1340.03,20.87,20.57,21.24,20.3,117.63,117.45,118.11,117.45,1309200.0,1343.359985,0.4327093918637822,1367268859.29,1343.359985,4191060000
20120307,1352.63,1343.39,1354.85,1343.39,19.07,20.43,20.44,19.07,116.91,117.44,117.61,116.81,1010600.0,1352.630005,0.4648627725338741,1663036074.54,1352.630005,3580380000
20120308,1365.91,1352.65,1368.72,1352.65,17.95,18.08,18.46,17.76,115.74,116.3,116.57,115.65,1636600.0,1365.910034,0.441270376482514,2461000862.105,1365.910034,3543060000
20120309,1370.87,1365.97,1374.76,1365.97,17.11,17.16,17.54,16.63,115.97,115.45,115.99,114.9,1338900.0,1370.869995,0.4575838456732247,2422366519.13,1370.869995,3639470000
20120312,1371.09,1370.78,1373.04,1366.69,15.64,15.79,16.67,15.23,115.95,116.32,116.52,115.88,867600.0,1371.089966,0.4620777420689085,2739084139.735,1371.089966,3081870000
20120313,1395.96,1371.92,1396.13,1371.92,14.8,14.0,16.08,13.99,113.9,115.28,115.41,113.89,2650200.0,1395.949951,0.4420579955743155,3390409713.37,1395.949951,4386470000
20120314,1394.28,1395.95,1399.42,1389.97,15.31,14.42,16.19,14.39,111.04,112.7,112.75,110.96,4437900.0,1394.280029,0.4518657999836702,3256845974.575,1394.280029,4502280000
20120315,1402.6,1394.17,1402.63,1392.78,15.42,15.32,16.06,14.58,111.21,110.91,111.74,110.88,2946400.0,1402.599976,0.4595510899509145,3404727488.605,1402.599976,4271650000
20120316,1404.17,1402.55,1405.88,1401.47,14.47,14.43,15.24,13.66,111.43,110.51,111.43,110.2,2924900.0,1404.170044,0.4574699203802662,4959128416.75,1404.170044,5163950000
20120319,1409.75,1404.17,1414.0,1402.43,15.04,15.42,15.43,14.54,110.1,111.34,111.48,109.7,2526000.0,1409.75,0.4199833630867732,2249543026.64,1409.75,3932570000
20120320,1405.52,1409.59,1409.59,1397.68,15.58,15.82,15.95,15.11,110.54,110.44,110.87,109.85,1866100.0,1405.52002,0.4180076174763188,2383750779.645,1405.52002,3695280000
20120321,1402.89,1405.52,1407.75,1400.64,15.13,14.72,15.31,14.19,111.8,110.85,111.89,110.81,2056500.0,1402.890015,0.4354220649174814,2385713488.325,1402.890015,3573590000
20120322,1392.78,1402.89,1402.89,1388.73,15.57,16.04,16.58,15.56,112.15,112.29,112.37,111.87,1517600.0,1392.780029,0.4333437508680939,2059240156.475,1392.780029,3740590000
20120323,1397.11,1392.78,1399.18,1386.87,14.82,15.65,16.39,14.69,113.18,112.69,113.39,112.66,1927200.0,1397.109985,0.4329435281192009,1992954217.995,1397.109985,3472950000
20120326,1416.51,1397.11,1416.58,1397.11,14.26,14.51,15.03,14.26,112.63,112.8,113.01,111.81,1773000.0,1416.51001,0.422077751548386,2620114918.87,1416.51001,3576950000
20120327,1412.52,1416.55,1419.15,1411.95,15.59,14.52,15.59,14.14,113.44,112.78,113.68,112.71,1644000.0,1412.52002,0.4257872922055538,2803205760.135,1412.52002,3513640000
20120328,1405.54,1412.52,1413.65,1397.2,15.47,15.58,17.27,15.4,113.28,112.91,113.93,112.85,1638300.0,1405.540039,0.4465107536435394,2649575364.665,1405.540039,3892800000
20120329,1403.28,1405.39,1405.39,1391.56,15.48,16.84,17.2,15.39,114.14,114.0,114.18,113.58,1549700.0,1403.280029,0.4575850477324313,2332339630.455,1403.280029,3832000000
20120330,1408.47,1403.31,1410.89,1401.42,15.5,14.88,15.98,14.67,112.2,114.2,114.27,112.19,2100500.0,1408.469971,0.4236342876711985,2282703675.57,1408.469971,3676890000
20120402,1418.9,1408.47,1422.38,1404.46,15.64,16.35,16.58,15.02,112.54,113.0,113.3,112.2,1672900.0,1419.040039,0.4193694000704521,2916921422.275,1419.040039,3572010000
20120403,1413.31,1418.98,1419.0,1404.62,15.66,15.61,16.65,15.56,110.58,113.02,113.43,110.57,2653600.0,1413.380005,0.4464049211126605,3033797132.77,1413.380005,3822090000
20120404,1398.96,1413.09,1413.09,1394.09,16.44,17.07,17.74,16.31,112.11,111.76,112.12,111.41,2073000.0,1398.959961,0.4461284207494868,2606570751.961,1398.959961,3938290000
20120405,1398.08,1398.79,1401.6,1392.92,16.7,17.02,17.13,16.29,112.91,113.01,113.06,112.33,1239100.0,1398.079956,0.4401834417544052,2336089426.405,1398.079956,3303740000
20120409,1382.2,1397.45,1397.45,1378.24,18.81,18.94,18.94,17.93,115.59,115.54,115.77,115.25,2438400.0,1382.199951,0.4421408516704194,2115169226.59,1382.199951,3468980000
20120410,1358.59,1382.18,1383.01,1357.38,20.39,19.1,21.06,18.62,116.86,115.96,117.29,115.78,2451800.0,1358.589966,0.4485630537188739,1368222030.0366,1358.589966,4631730000
20120411,1368.71,1358.98,1374.71,1358.98,20.02,19.22,20.12,18.73,115.47,115.72,116.06,115.35,1765400.0,1368.709961,0.464257558679182,1462342360.705,1368.709961,3743040000
20120412,1387.57,1368.77,1388.13,1368.77,17.2,19.63,19.74,17.2,115.01,115.67,115.75,114.83,1827300.0,1387.569946,0.4433391790014504,1958043308.605,1387.569946,3618280000
20120413,1370.26,1387.61,1387.61,1369.85,19.55,17.95,19.62,17.85,116.84,116.15,116.9,116.12,1773400.0,1370.26001,0.4452177613146962,1337731244.64,1370.26001,3631160000
20120416,1369.57,1370.27,1379.66,1365.38,19.55,18.87,20.42,18.6,116.67,116.69,117.59,116.57,1524200.0,1369.569946,0.4029199081691264,1028359493.695,1369.569946,3574780000
20120417,1390.78,1369.57,1392.76,1369.57,18.46,18.66,18.66,17.58,116.6,116.53,116.81,116.25,1202900.0,1390.780029,0.4286234963769464,2233741866.255,1390.780029,3456200000
20120418,1385.14,1390.78,1390.78,1383.29,18.64,19.02,19.17,17.7,116.94,117.04,117.12,116.73,883300.0,1385.140015,0.4371224999938761,2120779337.025,1385.140015,3463140000
20120419,1376.92,1385.08,1390.46,1370.3,18.36,18.51,19.69,17.69,117.05,117.28,117.47,117.02,1217800.0,1376.920044,0.4363549028916489,1245238435.31,1376.920044,4180020000
20120420,1378.53,1376.96,1387.4,1376.96,17.44,17.92,18.05,16.97,117.07,116.56,117.13,116.33,1146400.0,1378.530029,0.3972715111182101,1706147508.0,1378.530029,3833320000
20120423,1366.94,1378.53,1378.53,1358.79,18.97,20.22,20.27,18.95,117.92,118.1,118.4,117.79,827100.0,1366.939941,0.425107542990351,888535953.586,1366.939941,3654860000
20120424,1371.97,1366.97,1375.57,1366.82,18.1,19.22,19.22,18.09,117.09,117.61,117.75,117.08,1000800.0,1371.969971,0.3962453206946996,913083815.47,1371.969971,3617100000
20120425,1390.69,1372.11,1391.37,1372.11,16.82,17.05,17.38,16.82,116.49,116.41,117.25,115.7,1627600.0,1390.689941,0.4312990415457012,2110801540.895,1390.689941,3998430000
20120426,1399.98,1390.64,1402.09,1387.28,16.24,16.97,17.04,15.75,117.2,117.45,117.45,116.6,1072400.0,1399.97998,0.4405320154478966,2269777815.02,1399.97998,4034700000
20120427,1403.36,1400.19,1406.64,1397.31,16.32,15.83,16.47,15.83,117.29,117.05,117.36,116.79,545300.0,1403.359985,0.4302711561833857,1934055831.605,1403.359985,3645830000
20120430,1397.91,1403.26,1403.26,1394.0,17.15,17.04,17.41,16.92,117.32,117.59,117.75,117.2,687800.0,1397.910034,0.4265739339139666,1624605078.63,1397.910034,3574010000
20120501,1405.82,1397.86,1415.32,1395.73,16.6,17.27,17.49,16.01,116.43,117.43,117.6,116.08,1348900.0,1405.819946,0.4266571660674276,1751590437.53,1405.819946,3807950000
20120502,1402.31,1405.5,1405.5,1393.92,16.88,17.25,17.63,16.78,117.27,117.25,117.31,116.8,655600.0,1402.310059,0.4494077605337642,1795486806.025,1402.310059,3803860000
20120503,1391.57,1402.32,1403.07,1388.71,17.56,16.9,17.92,16.73,117.22,116.6,117.34,116.57,676600.0,1391.569946,0.4406565519186965,1326585749.03,1391.569946,4004910000
20120504,1369.1,1391.51,1391.51,1367.96,19.16,18.03,19.28,17.81,118.14,117.47,118.19,117.41,1100200.0,1369.099976,0.4376880936996301,850668974.658,1369.099976,3975140000
20120507,1369.58,1368.79,1373.91,1363.94,18.94,19.8,19.87,18.41,118.16,118.35,118.46,118.03,408100.0,1369.579956,0.4234496673260137,902222296.434,1369.579956,3559390000
20120508,1363.72,1369.16,1369.16,1347.75,19.05,19.44,20.91,17.95,118.79,118.73,119.51,118.67,932600.0,1363.719971,0.4561158837234983,710820417.25,1363.719971,4261670000
20120509,1354.58,1363.2,1363.73,1343.13,20.08,20.65,21.59,19.38,118.87,119.47,119.57,118.45,948100.0,1354.579956,0.4523758841246451,568596382.95,1354.579956,4288540000
20120510,1357.99,1354.58,1365.88,1354.58,18.83,19.25,19.88,18.77,118.52,118.01,118.61,117.44,1088000.0,1357.98999,0.439342351743865,631565006.1,1357.98999,3727990000
20120511,1353.39,1358.11,1365.66,1348.89,19.89,19.93,19.94,18.62,119.5,119.49,119.59,118.97,955100.0,1353.390015,0.4321418006601012,555886856.24,1353.390015,3869070000
20120514,1338.35,1351.93,1351.93,1336.61,21.87,21.47,21.87,20.94,121.17,120.88,121.3,120.6,1353500.0,1338.349976,0.421752483016899,89135534.315,1338.349976,3688120000
20120515,1330.66,1338.36,1344.94,1328.41,21.97,21.43,22.7,20.76,121.66,121.09,121.72,120.82,1106000.0,1330.660034,0.4591400546878914,125631970.04,1330.660034,4114040000
20120516,1324.8,1330.78,1341.78,1324.79,22.27,21.54,22.69,20.83,122.01,120.95,122.17,120.72,1000300.0,1324.800049,0.4365291268790947,417011821.931,1324.800049,4280420000
20120517,1304.86,1324.82,1326.36,1304.86,24.49,21.99,24.51,21.87,124.17,122.05,124.27,122.03,2575100.0,1304.859985,0.4157992411217933,846538042.94,1304.859985,4664280000
20120518,1295.22,1305.05,1312.24,1291.98,25.1,23.27,25.14,23.07,124.2,123.28,124.43,123.13,1845100.0,1295.219971,0.4407215344262485,672969511.129,1295.219971,4512470000
20120521,1315.99,1295.73,1316.39,1295.73,22.01,24.88,24.88,22.01,123.94,123.97,124.43,123.62,1406200.0,1315.98999,0.4459453623140608,499777733.47,1315.98999,3786750000
20120522,1316.63,1316.09,1328.49,1310.04,22.48,21.76,23.19,19.98,122.56,122.74,122.88,122.08,1931000.0,1316.630005,0.4574116289483474,552166197.174,1316.630005,4123680000
20120523,1318.86,1316.02,1320.71,1296.53,22.33,23.32,24.62,21.99,123.41,123.56,124.51,123.36,1979700.0,1318.859985,0.463389226990784,786423702.09,1318.859985,4108330000
